Delito,SubDelito,Fecha,Hora,Victima,SubVictima,Edad,Genero,Pais,Provincia,Canton
ASALTO,GOLPES,07/05/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,Desconocido,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,07/10/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,GOLPES,07/18/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,Desconocido,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,07/21/16,03:00:00 - 05:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,PUNTARENAS,GARABITO 
ASALTO,GOLPES,07/26/16,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,Desconocido,LIMON,TALAMANCA 
ASALTO,GOLPES,07/27/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,07/27/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,07/30/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,CURRIDABAT 
ASALTO,GOLPES,08/13/16,03:00:00 - 05:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,MUJER,COSTA RICA,PUNTARENAS,GARABITO 
ASALTO,GOLPES,08/20/16,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,08/23/16,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,08/29/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,OROTINA 
ASALTO,GOLPES,08/28/16,03:00:00 - 05:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,PARRITA 
ASALTO,GOLPES,09/08/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,TURRIALBA 
ASALTO,GOLPES,09/10/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,09/13/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,08/13/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO 
ASALTO,GOLPES,09/19/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO 
ASALTO,GOLPES,09/28/16,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/02/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/09/16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,MUJER,Desconocido,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,10/15/16,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/15/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI 
ASALTO,GOLPES,09/03/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,GOLPES,10/16/16,15:00:00 - 17:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,Desconocido,ALAJUELA,ALAJUELA 
ASALTO,GOLPES,10/16/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,CORREDORES 
ASALTO,GOLPES,10/26/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON 
ASALTO,GOLPES,10/30/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,GOLPES,11/07/16,03:00:00 - 05:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,11/08/16,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/08/16,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/10/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,ALAJUELITA 
ASALTO,GOLPES,11/12/16,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/12/16,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/17/16,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/16/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON 
ASALTO,GOLPES,11/06/16,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SANTO DOMINGO 
ASALTO,GOLPES,11/22/16,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/05/16,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/05/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/10/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON 
ASALTO,GOLPES,12/13/16,21:00:00 - 23:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS 
ASALTO,GOLPES,12/15/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/09/16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,09/17/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI 
ASALTO,GOLPES,12/31/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,BUENOS AIRES 
ASALTO,GOLPES,12/18/16,09:00:00 - 11:59:59,PERSONA,ENFERMO MENTAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO 
ASALTO,GOLPES,01/05/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,GOLPES,01/08/17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,TALAMANCA 
ASALTO,GOLPES,01/06/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,01/15/17,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,LIMON,POCOCI 
ASALTO,GOLPES,01/23/17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,PANAMA,PUNTARENAS,CORREDORES 
ASALTO,GOLPES,02/06/17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,02/14/17,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS 
ASALTO,GOLPES,05/02/15,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,QUEPOS 
ASALTO,GOLPES,02/26/15,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,LIMON,TALAMANCA 
ASALTO,GOLPES,01/09/15,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,MUJER,Desconocido,HEREDIA,HEREDIA 
ASALTO,GOLPES,05/19/15,09:00:00 - 11:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Desconocido,HOMBRE,COSTA RICA,SAN JOSE,PURISCAL 
ASALTO,GOLPES,05/23/15,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL/REPARTIDOR [VEHICULO],Menor de edad,HOMBRE,Desconocido,SAN JOSE,GOICOECHEA 
ASALTO,GOLPES,05/22/15,21:00:00 - 23:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,05/26/15,00:00:00 - 02:59:59,PERSONA,PRIVADO DE LIBERTAD [PERSONA],Mayor de edad,HOMBRE,Desconocido,ALAJUELA,ALAJUELA 
ASALTO,GOLPES,05/21/15,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,06/26/15,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,TIBAS 
ASALTO,GOLPES,06/27/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,07/02/15,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,07/05/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,07/10/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,07/27/15,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA 
ASALTO,GOLPES,07/31/15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,CARTAGO,CARTAGO 
ASALTO,GOLPES,08/02/15,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,LIMON,MATINA 
ASALTO,GOLPES,04/10/15,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL/REPARTIDOR [VEHICULO],Desconocido,DESCONOCIDO,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,GOLPES,08/16/15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,MEXICO,LIMON,TALAMANCA 
ASALTO,GOLPES,08/16/15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS 
ASALTO,GOLPES,08/23/15,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,Desconocido,PUNTARENAS,GOLFITO 
ASALTO,GOLPES,08/22/15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS 
ASALTO,GOLPES,08/28/15,15:00:00 - 17:59:59,EDIFICACION,RESTAURANTE/SODA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,08/29/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BARVA 
ASALTO,GOLPES,08/30/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,PALMARES 
ASALTO,GOLPES,08/29/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON 
ASALTO,GOLPES,09/09/15,09:00:00 - 11:59:59,PERSONA,MENOR DE EDAD [PERSONA],Menor de edad,HOMBRE,Desconocido,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,09/05/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA 
ASALTO,GOLPES,09/11/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS 
ASALTO,GOLPES,09/22/15,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,09/25/15,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON 
ASALTO,GOLPES,09/05/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,08/31/16,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ 
ASALTO,GOLPES,09/09/16,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,GOLPES,09/10/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,GOLPES,09/15/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,HEREDIA,HEREDIA 
ASALTO,GOLPES,09/17/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,GOLPES,09/25/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN PABLO 
ASALTO,GOLPES,09/24/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,CORREDORES 
ASALTO,GOLPES,09/20/16,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,ESTADOS UNIDOS,ALAJUELA,GRECIA 
ASALTO,GOLPES,09/26/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/01/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,10/04/16,03:00:00 - 05:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CARRILLO 
ASALTO,GOLPES,10/02/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,PANAMA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/04/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,BUENOS AIRES 
ASALTO,GOLPES,10/05/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,10/12/16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SANTA ANA 
ASALTO,GOLPES,10/15/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,GOLPES,10/16/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/25/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON 
ASALTO,GOLPES,11/03/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/08/16,09:00:00 - 11:59:59,PERSONA,CLIENTE BANCARIO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/08/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/09/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,11/15/16,21:00:00 - 23:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/14/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/16/16,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,OSA 
ASALTO,GOLPES,11/21/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/29/16,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/30/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS 
ASALTO,GOLPES,12/06/16,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COLOMBIA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,10/14/16,09:00:00 - 11:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/15/16,00:00:00 - 02:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,09/25/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,LIMON,SIQUIRRES 
ASALTO,GOLPES,10/25/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,10/29/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES 
ASALTO,GOLPES,11/04/16,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Menor de edad,HOMBRE,COSTA RICA,CARTAGO,OREAMUNO 
ASALTO,GOLPES,11/04/16,09:00:00 - 11:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/08/16,09:00:00 - 11:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON 
ASALTO,GOLPES,11/03/16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,GOLPES,11/12/16,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS 
ASALTO,GOLPES,11/12/16,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/22/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/17/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/07/16,09:00:00 - 11:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/07/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS 
ASALTO,GOLPES,12/18/16,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/20/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,ALAJUELA,OROTINA 
ASALTO,GOLPES,12/20/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/24/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,NARANJO 
ASALTO,GOLPES,12/24/16,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,12/31/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,01/06/17,00:00:00 - 02:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,DESCONOCIDO,Desconocido,PUNTARENAS,GOLFITO 
ASALTO,GOLPES,01/25/17,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,01/28/17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON 
ASALTO,GOLPES,01/30/17,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT 
ASALTO,GOLPES,02/01/17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,GRECIA 
ASALTO,GOLPES,02/04/17,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,02/11/17,09:00:00 - 11:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,02/17/17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,ESLOVAQUIA,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,02/17/17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,BRASIL,SAN JOSE,MONTES DE OCA 
ASALTO,GOLPES,10/25/16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/08/16,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/07/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/09/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,MORA 
ASALTO,GOLPES,11/16/16,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,GOLPES,11/16/16,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,GOLPES,11/18/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,DESAMPARADOS 
