Delito,SubDelito,Fecha,Hora,Victima,SubVictima,Edad,Genero,Pais,Provincia,Canton
ASALTO,ARREBATO,05/02/19,18:00:00 - 20:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,ARREBATO,05/03/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,INGLATERRA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/04/19,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/04/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/06/19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,ALAJUELA,LOS CHILES 
ASALTO,ARREBATO,05/08/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/16/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,PANAMA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/16/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/17/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,INGLATERRA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,09/19/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,LA UNION 
ASALTO,ARREBATO,09/17/16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,MUJER,ALEMANIA,PUNTARENAS,OSA 
ASALTO,ARREBATO,09/23/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,QUEPOS 
ASALTO,ARREBATO,09/25/16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,09/28/16,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,09/30/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS 
ASALTO,ARREBATO,10/03/16,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/08/16,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/10/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,MUJER,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,10/12/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,LA UNION 
ASALTO,ARREBATO,10/12/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Desconocido,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/16/16,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,10/18/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,07/15/16,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/20/16,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,Desconocido,HEREDIA,HEREDIA 
ASALTO,ARREBATO,10/18/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/22/16,06:00:00 - 08:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO 
ASALTO,ARREBATO,10/20/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SARAPIQUI 
ASALTO,ARREBATO,10/24/16,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,OREAMUNO 
ASALTO,ARREBATO,10/23/16,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,CARTAGO,CARTAGO 
ASALTO,ARREBATO,10/24/16,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/26/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/28/16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,EL GUARCO 
ASALTO,ARREBATO,10/31/16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,INGLATERRA,PUNTARENAS,QUEPOS 
ASALTO,ARREBATO,11/05/16,12:00:00 - 14:59:59,PERSONA,VENDEDOR DE LOTERIA [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MORAVIA 
ASALTO,ARREBATO,11/10/16,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS 
ASALTO,ARREBATO,11/10/16,21:00:00 - 23:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT 
ASALTO,ARREBATO,11/11/16,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,11/15/16,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Menor de edad,MUJER,COSTA RICA,CARTAGO,LA UNION 
ASALTO,ARREBATO,11/16/16,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON 
ASALTO,ARREBATO,09/30/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,09/30/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,ARREBATO,09/20/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,09/24/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/02/19,06:00:00 - 08:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,GUACIMO 
ASALTO,ARREBATO,09/27/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,DESAMPARADOS 
ASALTO,ARREBATO,10/03/19,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,10/04/19,12:00:00 - 14:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,10/04/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON 
ASALTO,ARREBATO,10/05/19,21:00:00 - 23:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,ARREBATO,10/04/19,03:00:00 - 05:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/07/19,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/15/19,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/12/19,15:00:00 - 17:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/15/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON 
ASALTO,ARREBATO,10/17/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/18/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/18/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,ARREBATO,10/20/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/21/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,VENEZUELA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/22/19,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA 
ASALTO,ARREBATO,10/25/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,INGLATERRA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/27/19,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,DINAMARCA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/27/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,LA UNION 
ASALTO,ARREBATO,10/28/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Menor de edad,HOMBRE,NICARAGUA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,10/31/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/30/19,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ATENAS 
ASALTO,ARREBATO,10/31/19,12:00:00 - 14:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,10/30/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,11/05/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/18/17,12:00:00 - 14:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Menor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/12/17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/18/17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/18/17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/21/17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/24/17,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/25/17,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA 
ASALTO,ARREBATO,05/28/17,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,DESAMPARADOS 
ASALTO,ARREBATO,06/03/17,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/04/17,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,ESTADOS UNIDOS,PUNTARENAS,QUEPOS 
ASALTO,ARREBATO,06/05/17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,SIQUIRRES 
ASALTO,ARREBATO,05/02/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,ARREBATO,06/08/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,PARAISO 
ASALTO,ARREBATO,06/05/17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,ARREBATO,06/17/17,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN RAFAEL 
ASALTO,ARREBATO,06/18/17,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,06/24/17,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/26/17,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/29/17,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,QUEPOS 
ASALTO,ARREBATO,06/30/17,15:00:00 - 17:59:59,PERSONA,TAXISTA [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON 
ASALTO,ARREBATO,07/03/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA 
ASALTO,ARREBATO,07/06/17,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN RAFAEL 
ASALTO,ARREBATO,05/30/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/28/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,07/11/17,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Mayor de edad,HOMBRE,ALEMANIA,LIMON,TALAMANCA 
ASALTO,ARREBATO,07/12/17,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,07/11/17,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,BARVA 
ASALTO,ARREBATO,07/02/17,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,07/13/17,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,ARREBATO,07/15/17,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,NICARAGUA,PUNTARENAS,QUEPOS 
ASALTO,ARREBATO,08/28/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,ALEMANIA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/17/15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Desconocido,DESCONOCIDO,Desconocido,HEREDIA,SANTO DOMINGO 
ASALTO,ARREBATO,10/19/15,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,MEXICO,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,10/18/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,10/21/15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,ARREBATO,10/26/15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,DESAMPARADOS 
ASALTO,ARREBATO,10/24/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,MONTES DE OCA 
ASALTO,ARREBATO,11/02/15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,MORAVIA 
ASALTO,ARREBATO,11/09/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SANTA BARBARA 
ASALTO,ARREBATO,11/10/15,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/11/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COLOMBIA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/14/15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/16/15,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,11/16/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/20/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN PABLO 
ASALTO,ARREBATO,11/22/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,LIMON,LIMON 
ASALTO,ARREBATO,11/23/15,12:00:00 - 14:59:59,PERSONA,TURISTA/EXTRANJERO [PERSONA],Adulto Mayor,HOMBRE,SUECIA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/24/15,18:00:00 - 20:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,LIBERIA 
ASALTO,ARREBATO,11/26/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,HONDURAS,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/26/15,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,11/28/15,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,11/27/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI 
ASALTO,ARREBATO,11/25/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,TIBAS 
ASALTO,ARREBATO,11/03/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,12/06/15,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA 
ASALTO,ARREBATO,12/15/15,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS 
ASALTO,ARREBATO,08/07/15,15:00:00 - 17:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,Desconocido,LIMON,POCOCI 
ASALTO,ARREBATO,12/23/15,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON 
ASALTO,ARREBATO,12/23/15,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION 
ASALTO,ARREBATO,12/26/15,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA 
ASALTO,ARREBATO,12/24/15,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,05/24/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/03/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/03/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,ESTADOS UNIDOS,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/03/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/06/19,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,EL SALVADOR,SAN JOSE,VASQUEZ DE CORONADO 
ASALTO,ARREBATO,06/10/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,ARREBATO,06/09/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/16/19,18:00:00 - 20:59:59,PERSONA,VENDEDOR DE LOTERIA [PERSONA],Mayor de edad,MUJER,NICARAGUA,PUNTARENAS,PUNTARENAS 
ASALTO,ARREBATO,06/21/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/25/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,06/24/19,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,07/04/19,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS 
ASALTO,ARREBATO,07/06/19,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,07/08/19,09:00:00 - 11:59:59,OTROS,NO DEFINIDO [OTROS],Mayor de edad,MUJER,COSTA RICA,CARTAGO,CARTAGO 
ASALTO,ARREBATO,07/06/19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,BUENOS AIRES 
ASALTO,ARREBATO,07/10/19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ALAJUELITA 
ASALTO,ARREBATO,07/13/19,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,ASERRI 
ASALTO,ARREBATO,07/12/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,07/13/19,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PARRITA 
ASALTO,ARREBATO,07/11/19,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Adulto Mayor,MUJER,COSTA RICA,HEREDIA,HEREDIA 
ASALTO,ARREBATO,07/15/19,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Menor de edad,MUJER,Desconocido,SAN JOSE,GOICOECHEA 
ASALTO,ARREBATO,07/17/19,18:00:00 - 20:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE 
ASALTO,ARREBATO,07/18/19,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE 
